product_a,product_b,co_occurrence_count,support_a,support_b,support_ab,lift,pair_type
22840 - ROUND CAKE TIN VINTAGE RED,22841 - ROUND CAKE TIN VINTAGE GREEN,168,0.010989313649884322,0.008427894678858653,0.004627079431530241,49.9594083247334,Variant
"51014A - FEATHER PEN,HOT PINK","51014C - FEATHER PEN,COAL BLACK",137,0.010355844441996255,0.007298666960449488,0.003773273107855018,49.921678040947405,Variant
22054 - MINI CAKE STAND HANGING HEARTS,22060 - LARGE CAKE STAND HANGING HEARTS,16,0.0020381183210311776,0.004351658036796298,0.00044067423157430867,49.68593910366062,Variant
84968B - SET OF 16 VINTAGE IVORY CUTLERY,84968C - SET OF 16 VINTAGE PISTACHIO CUTLERY,35,0.0037181888289082297,0.0052330064999449154,0.0009639748815688003,49.543079922027296,Variant
72351A - SET/6 TURQUOISE BUTTERFLY T-LIGHTS,72351B - SET/6 PINK  BUTTERFLY T-LIGHTS,265,0.010934229370937534,0.01360581689985678,0.007298666960449488,49.06036161902528,Variant
72800C - 4 PINK DINNER CANDLE SILVER FLOCK,72800E - 4 IVORY DINNER CANDLES SILVER FLOCK,30,0.0021482868789247547,0.007849509749917374,0.0008262641842018288,48.99865047233468,Variant
21244 - BLUE POLKADOT PLATE,21245 - GREEN POLKADOT PLATE,182,0.01225625206566046,0.008372810399911865,0.005012669384157761,48.84725014784151,Variant
72807A - SET/3 ROSE CANDLE IN JEWELLED BOX,72807C - SET/3 VANILLA SCENTED CANDLE IN BOX,99,0.005949102126253167,0.009419411699900848,0.002726671807866035,48.6583820662768,Variant
22753 - SMALL YELLOW BABUSHKA NOTEBOOK,22754 - SMALL RED BABUSHKA NOTEBOOK,266,0.011127024347251295,0.013550732620909993,0.007326209099922882,48.588947919182154,Variant
22182 - CAKE STAND VICTORIAN FILIGREE SMALL,22184 - CAKE STAND VICTORIAN FILIGREE LARGE,33,0.004737247989423818,0.003993610223642172,0.0009088906026220116,48.04186046511628,Variant
84279B - CHERRY BLOSSOM DECORATIVE FLASK,84279P - CHERRY BLOSSOM  DECORATIVE FLASK,84,0.005921559986779773,0.008235099702544893,0.0023135397157651207,47.442980477560866,Variant
21243 - PINK POLKADOT PLATE,21244 - BLUE POLKADOT PLATE,290,0.013853696155117329,0.01225625206566046,0.007987220447284345,47.04054325731007,Variant
22375 - AIRLINE BAG VINTAGE JET SET BROWN,22376 - AIRLINE BAG VINTAGE JET SET WHITE,89,0.007794425470970585,0.006747824170981602,0.002451250413132092,46.60578351481936,Variant
22222 - CAKE PLATE LOVEBIRD WHITE,22223 - CAKE PLATE LOVEBIRD PINK,90,0.011044397928831112,0.004819874407844002,0.0024787925526054866,46.565301033131455,Variant
23231 - WRAP  VINTAGE DOILY,23545 - WRAP RED VINTAGE DOILY,28,0.007160956263082516,0.0023135397157651207,0.0007711799052550402,46.54871794871794,Variant
72800B - 4 PURPLE FLOCK DINNER CANDLES,72800E - 4 IVORY DINNER CANDLES SILVER FLOCK,33,0.0025063346920788806,0.007849509749917374,0.0009088906026220116,46.198727588201265,Variant
22566 - FELTCRAFT HAIRBAND PINK AND PURPLE,22586 - FELTCRAFT HAIRBAND PINK AND BLUE,111,0.008180015423598105,0.008097389005177922,0.0030571774815467668,46.15529444100873,Variant
"85129A - WHITE PEARL BEADED HEART, SMALL",85129D - BEADED CRYSTAL HEART PINK SMALL,16,0.002065660460504572,0.004627079431530241,0.00044067423157430867,46.105396825396824,Variant
84989A - 75 GREEN FAIRY CAKE CASES,84989B - 75 BLACK FAIRY CAKE CASES,11,0.004186405199955933,0.0015699019499834748,0.0003029635342073372,46.09741458910434,Variant
79323LP - LIGHT PINK CHERRY LIGHTS,79323S - SILVER CHERRY LIGHTS,12,0.00468216371047703,0.0015423598105100804,0.0003305056736807315,45.766386554621846,Variant
84596F - SMALL MARSHMALLOWS PINK BOWL,84596L - BISCUITS SMALL BOWL LIGHT BLUE,192,0.016525283684036576,0.006995703426242151,0.005288090778891704,45.74236220472441,Variant
84968B - SET OF 16 VINTAGE IVORY CUTLERY,84968D - SET OF 16 VINTAGE RED CUTLERY,18,0.0037181888289082297,0.0029194667841797952,0.0004957585105210973,45.67044025157233,Variant
20735 - BLACK MINI TAPE MEASURE,20738 - GREEN MINI TAPE MEASURE,18,0.005563512173625647,0.001955491902610995,0.0004957585105210973,45.56853995258681,Variant
21739 - COSY SLIPPER SHOES SMALL GREEN,21741 - COSY SLIPPER SHOES LARGE GREEN,42,0.00487495868679079,0.0052330064999449154,0.0011567698578825603,45.344513826940236,Variant
85049B - LUSH GREENS RIBBONS,85049D - BRIGHT BLUES RIBBONS,167,0.00930924314200727,0.011016855789357717,0.004599537292056847,44.847899408284036,Variant
84849A - HELLO SAILOR BLUE SOAP HOLDER,84849D - HOT BATHS SOAP HOLDER,33,0.002836840365759612,0.007160956263082516,0.0009088906026220116,44.74100074682599,Variant
84596F - SMALL MARSHMALLOWS PINK BOWL,84596G - SMALL CHOCOLATES PINK BOWL,257,0.016525283684036576,0.009584664536741214,0.0070783298446623335,44.689444444444455,Variant
21563 - RED HEART SHAPE LOVE BUCKET,21564 - PINK  HEART SHAPE LOVE BUCKET,129,0.00994271234989534,0.00801476258675774,0.0035529359920678637,44.585315703801015,Variant
21465 - PINK FLOWER CROCHET FOOD COVER,21466 - RED FLOWER CROCHET FOOD COVER,63,0.005150380081524733,0.007574088355183431,0.0017351547868238405,44.48038891589694,Variant
21499 - BLUE POLKADOT WRAP,21500 - PINK POLKADOT WRAP,275,0.01264184201828798,0.013523190481436598,0.007574088355183431,44.30378623501901,Variant
22586 - FELTCRAFT HAIRBAND PINK AND BLUE,22587 - FELTCRAFT HAIRBAND RED AND BLUE,110,0.008097389005177922,0.008482978957805443,0.0030296353420733724,44.10592808551992,Variant
20733 - GOLD MINI TAPE MEASURE,20735 - BLACK MINI TAPE MEASURE,71,0.008042304726231134,0.005563512173625647,0.001955491902610995,43.70453004204529,Variant
21446 - 12 RED ROSE PEG PLACE SETTINGS,21447 - 12 IVORY ROSE PEG PLACE SETTINGS,93,0.006389776357827476,0.009226616723587088,0.0025614189710256694,43.44626865671642,Variant
21715 - GIRLS VINTAGE TIN SEASIDE BUCKET,21716 - BOYS VINTAGE TIN SEASIDE BUCKET,286,0.013385479784069626,0.013633359039330176,0.007877051889390767,43.16451760402377,Variant
22753 - SMALL YELLOW BABUSHKA NOTEBOOK,22755 - SMALL PURPLE BABUSHKA NOTEBOOK,238,0.011127024347251295,0.013743527597223752,0.006555029194667842,42.86446159646025,Variant
22480 - RED TEA TOWEL CLASSIC DESIGN,22481 - BLACK TEA TOWEL CLASSIC DESIGN,67,0.007243582681502699,0.005976644265726562,0.0018453233447174176,42.6247305987279,Variant
22754 - SMALL RED BABUSHKA NOTEBOOK,22755 - SMALL PURPLE BABUSHKA NOTEBOOK,288,0.013550732620909993,0.013743527597223752,0.007932136168337557,42.59211105137104,Variant
22374 - AIRLINE BAG VINTAGE JET SET RED,22376 - AIRLINE BAG VINTAGE JET SET WHITE,123,0.011788035694612757,0.006747824170981602,0.0033876831552274982,42.58901392332635,Variant
84849B - FAIRY SOAP SOAP HOLDER,84849D - HOT BATHS SOAP HOLDER,89,0.008042304726231134,0.007160956263082516,0.002451250413132092,42.56338250790306,Variant
22566 - FELTCRAFT HAIRBAND PINK AND PURPLE,22587 - FELTCRAFT HAIRBAND RED AND BLUE,107,0.008180015423598105,0.008482978957805443,0.002947008923653189,42.469675106038736,Variant
85032C - CURIOUS IMAGES GIFT WRAP SET,85032D - YULETIDE IMAGES GIFT WRAP SET,25,0.004434284455216481,0.003663104549961441,0.0006885534868348573,42.390136832765144,Variant
21243 - PINK POLKADOT PLATE,21245 - GREEN POLKADOT PLATE,178,0.013853696155117329,0.008372810399911865,0.004902500826264184,42.26498901328869,Variant
85184C - SET 4 VALENTINE DECOUPAGE HEART BOX,85184D - S/4 BLUE ROUND DECOUPAGE BOXES,26,0.009502038118321031,0.001790239065770629,0.0007160956263082516,42.09623188405798,Variant
47570 - ENGLISH ROSE TABLE CLOTH,47570B - TEA TIME TABLE CLOTH,20,0.0021482868789247547,0.0061418971025669275,0.0005508427894678859,41.747729101989194,Variant
47504H - ENGLISH ROSE SPIRIT LEVEL,47504K - ENGLISH ROSE GARDEN SECATEURS,50,0.0038558995262752012,0.008565605376225626,0.0013771069736697146,41.6949931097841,Variant
21647 - ASSORTED TUTTI FRUTTI LARGE PURSE,21648 - ASSORTED TUTTI FRUTTI SMALL PURSE,38,0.003966068084168778,0.006334692078880688,0.0010466012999889832,41.65772946859903,Variant
84509A - SET OF 4 ENGLISH ROSE PLACEMATS,84509C - SET OF 4 POLKADOT PLACEMATS,44,0.011127024347251295,0.0026165032499724577,0.001211854136829349,41.62459614382491,Variant
35004C - SET OF 3 COLOURED  FLYING DUCKS,35004P - SET OF 3 PINK FLYING DUCKS,17,0.009667290955161396,0.0011843119973559545,0.000468216371047703,40.89551447690983,Variant
22202 - MILK PAN PINK POLKADOT,22204 - MILK PAN BLUE POLKADOT,50,0.007243582681502699,0.004654621571003635,0.0013771069736697146,40.84415146129098,Variant
84596B - SMALL DOLLY MIX DESIGN ORANGE BOWL,84596L - BISCUITS SMALL BOWL LIGHT BLUE,207,0.019968051118210862,0.006995703426242151,0.005701222870992619,40.81322834645669,Variant
84596F - SMALL MARSHMALLOWS PINK BOWL,84596J - MIXED NUTS LIGHT GREEN BOWL,93,0.016525283684036576,0.0038008152473284124,0.0025614189710256694,40.78072463768116,Variant
22374 - AIRLINE BAG VINTAGE JET SET RED,22375 - AIRLINE BAG VINTAGE JET SET BROWN,136,0.011788035694612757,0.007794425470970585,0.003745730968381624,40.76721376440673,Variant
85170A - SET/6 IVORY BIRD T-LIGHT CANDLES,85170D - SET/6 PINK BIRD T-LIGHT CANDLES,14,0.0022859975762917263,0.004158863060482538,0.0003855899526275201,40.55788717785048,Variant
85049D - BRIGHT BLUES RIBBONS,85049F - BABY BOOM RIBBONS,140,0.011016855789357717,0.008648231794645809,0.0038558995262752012,40.470700636942674,Variant
84596G - SMALL CHOCOLATES PINK BOWL,84596K - JELLY BABIES YELLOW SMALL BOWL,36,0.009584664536741214,0.0025614189710256694,0.0009915170210421946,40.38709677419355,Variant
21534 - DAIRY MAID LARGE MILK JUG,21536 - DAIRY MAID  SMALL  MILK JUG,23,0.009391869560427453,0.001680070507877052,0.0006334692078880687,40.14633911831162,Variant
85231B - CINAMMON SET OF 9 T-LIGHTS,85231E - STRAWBERRY SCENTED SET/9 T-LIGHTS,45,0.010576181557783408,0.0029194667841797952,0.0012393962763027433,40.140035377358494,Variant
85132A - CHARLIE + LOLA BISCUITS TINS,85132C - CHARLIE AND LOLA FIGURES TINS,83,0.006885534868348573,0.008290183981491683,0.0022859975762917263,40.047362126245844,Variant
21983 - PACK OF 12 BLUE PAISLEY TISSUES,21984 - PACK OF 12 PINK PAISLEY TISSUES,153,0.008896111049906357,0.011898204252506334,0.004213947339429327,39.81140350877193,Variant
84596E - SMALL LICORICE DES PINK BOWL,84596F - SMALL MARSHMALLOWS PINK BOWL,131,0.0055084278946788585,0.016525283684036576,0.0036080202710146525,39.63623333333334,Variant
46000M - POLYESTER FILLER PAD 45x45cm,46000R - POLYESTER FILLER PAD 45x30cm,22,0.009254158863060483,0.0016525283684036575,0.0006059270684146745,39.6218253968254,Variant
22753 - SMALL YELLOW BABUSHKA NOTEBOOK,22756 - LARGE YELLOW BABUSHKA NOTEBOOK,94,0.011127024347251295,0.005894017847306378,0.0025889611104990638,39.47617285092996,Variant
85049B - LUSH GREENS RIBBONS,85049F - BABY BOOM RIBBONS,115,0.00930924314200727,0.008648231794645809,0.003167346039440344,39.341763087475975,Variant
22200 - FRYING PAN PINK POLKADOT,22201 - FRYING PAN BLUE POLKADOT,64,0.009832543792001762,0.0045719951525834525,0.0017626969262972347,39.21082649927441,Variant
22220 - CAKE STAND LOVEBIRD 2 TIER WHITE,22221 - CAKE STAND LOVEBIRD 2 TIER PINK,45,0.0074088355183430646,0.004296573757849509,0.0012393962763027433,38.93480125822134,Variant
84596B - SMALL DOLLY MIX DESIGN ORANGE BOWL,84596G - SMALL CHOCOLATES PINK BOWL,269,0.019968051118210862,0.009584664536741214,0.0074088355183430646,38.71126436781609,Variant
85049C - ROMANTIC PINKS RIBBONS,85049D - BRIGHT BLUES RIBBONS,212,0.013771069736697146,0.011016855789357717,0.0058389335683595904,38.48648,Variant
22846 - BREAD BIN DINER STYLE RED,22848 - BREAD BIN DINER STYLE PINK,55,0.009529580257794426,0.004158863060482538,0.0015148176710366862,38.22187344485703,Variant
84596B - SMALL DOLLY MIX DESIGN ORANGE BOWL,84596F - SMALL MARSHMALLOWS PINK BOWL,457,0.019968051118210862,0.016525283684036576,0.012586757739341191,38.14426666666667,Variant
35004B - SET OF 3 BLACK FLYING DUCKS,35004G - SET OF 3 GOLD FLYING DUCKS,21,0.007519004076236642,0.002065660460504572,0.0005783849289412802,37.23897435897436,Variant
84596B - SMALL DOLLY MIX DESIGN ORANGE BOWL,84596J - MIXED NUTS LIGHT GREEN BOWL,102,0.019968051118210862,0.0038008152473284124,0.002809298226286218,37.01565217391305,Variant
10134 - COLOURING PENCILS BROWN TUBE,10135 - COLOURING PENCILS BROWN TUBE,17,0.0014321912526165032,0.008896111049906357,0.000468216371047703,36.74898785425101,Variant
84849A - HELLO SAILOR BLUE SOAP HOLDER,84849B - FAIRY SOAP SOAP HOLDER,30,0.002836840365759612,0.008042304726231134,0.0008262641842018288,36.21625216119165,Variant
85014A - BLACK/BLUE POLKADOT UMBRELLA,85014C - BLUE/BROWN DOTS RUFFLED UMBRELLA,49,0.018811281260328303,0.001983034042084389,0.0013495648341963205,36.17805433544818,Variant
21214 - SET OF 72 IVORY PAPER DOILIES,84985A - SET OF 72 GREEN PAPER DOILIES,30,0.005425801476258676,0.004213947339429327,0.0008262641842018288,36.138150691748784,Variant
22831 - WHITE BROCANTE SOAP DISH,22863 - SOAP DISH BROCANTE,23,0.003773273107855018,0.004654621571003635,0.0006334692078880687,36.0680689327517,Variant
84596B - SMALL DOLLY MIX DESIGN ORANGE BOWL,84596E - SMALL LICORICE DES PINK BOWL,144,0.019968051118210862,0.0055084278946788585,0.003966068084168778,36.05760000000001,Variant
85231B - CINAMMON SET OF 9 T-LIGHTS,85231L - LAVENDER SCENTED SET/9 T-LIGHTS,44,0.010576181557783408,0.003194888178913738,0.001211854136829349,35.864583333333336,Variant
21687 - SILVER PLATE CANDLE BOWL LARGE,21688 - SILVER PLATE CANDLE BOWL SMALL,14,0.0027817560868128237,0.003883441665748595,0.0003855899526275201,35.69356084544624,Variant
84596B - SMALL DOLLY MIX DESIGN ORANGE BOWL,84596K - JELLY BABIES YELLOW SMALL BOWL,66,0.019968051118210862,0.0025614189710256694,0.0018177812052440233,35.54064516129032,Variant
21240 - BLUE POLKADOT CUP,21241 - GREEN POLKADOT CUP,195,0.02117990525504021,0.007160956263082516,0.005370717197311887,35.4109232769831,Variant
20674 - GREEN POLKADOT BOWL,20675 - BLUE POLKADOT BOWL,312,0.012752010576181558,0.01905916051558885,0.008593147515699019,35.35654627398594,Variant
21746 - SMALL RED RETROSPOT WINDMILL,21749 - LARGE RED RETROSPOT WINDMILL,133,0.013440564063016415,0.0077117990525504025,0.003663104549961441,35.34077868852459,Variant
21122 - SET/10 PINK POLKADOT PARTY CANDLES,21124 - SET/10 BLUE POLKADOT PARTY CANDLES,488,0.022226506555029196,0.017296463589291617,0.013440564063016415,34.96141248155076,Variant
22242 - 5 HOOK HANGER MAGIC TOADSTOOL,22243 - 5 HOOK HANGER RED MAGIC TOADSTOOL,136,0.0101355073262091,0.010658807976203591,0.003745730968381624,34.67228401303225,Variant
46000M - POLYESTER FILLER PAD 45x45cm,46000U - POLYESTER FILLER PAD 30CMx30CM,16,0.009254158863060483,0.0013771069736697146,0.00044067423157430867,34.57904761904762,Variant
84032A - CHARLIE+LOLA PINK HOT WATER BOTTLE,84032B - CHARLIE + LOLA RED HOT WATER BOTTLE,375,0.01823289633138702,0.016442657265616393,0.01032830230252286,34.45095568476826,Variant
22846 - BREAD BIN DINER STYLE RED,22847 - BREAD BIN DINER STYLE IVORY,155,0.009529580257794426,0.013054974110388895,0.0042690316183761155,34.3146508621741,Variant
20968 - GREEN FLORAL FELTCRAFT SHOULDER BAG,20969 - RED FLORAL FELTCRAFT SHOULDER BAG,11,0.0005233006499944916,0.016883331497190703,0.0003029635342073372,34.291062076071086,Variant
22755 - SMALL PURPLE BABUSHKA NOTEBOOK,22756 - LARGE YELLOW BABUSHKA NOTEBOOK,100,0.013743527597223752,0.005894017847306378,0.0027542139473394293,34.0007117037814,Variant
84509A - SET OF 4 ENGLISH ROSE PLACEMATS,84509E - SET OF 4 CAROUSEL PLACEMATS,12,0.011127024347251295,0.0008813484631486173,0.0003305056736807315,33.70173267326733,Variant
21015 - DARK BIRD HOUSE TREE DECORATION,21017 - RED BIRD HOUSE TREE DECORATION,15,0.005122837942051339,0.0023961661341853034,0.0004131320921009144,33.655913978494624,Variant
72349B - SET/6 PURPLE BUTTERFLY T-LIGHTS,72351B - SET/6 PINK  BUTTERFLY T-LIGHTS,129,0.007849509749917374,0.01360581689985678,0.0035529359920678637,33.2675047943746,Variant
72800A - S/4 BLACK DINNER CANDLE SILVER FLOC,72800E - 4 IVORY DINNER CANDLES SILVER FLOCK,12,0.0012669384157761375,0.007849509749917374,0.0003305056736807315,33.23386727688787,Variant
84509B - SET OF 4 FAIRY CAKE PLACEMATS,84509C - SET OF 4 POLKADOT PLACEMATS,17,0.005398259336785282,0.0026165032499724577,0.000468216371047703,33.14908700322234,Variant
85049C - ROMANTIC PINKS RIBBONS,85049F - BABY BOOM RIBBONS,143,0.013771069736697146,0.008648231794645809,0.0039385259446953836,33.070343949044585,Variant
21239 - PINK  POLKADOT CUP,21241 - GREEN POLKADOT CUP,177,0.02065660460504572,0.007160956263082516,0.00487495868679079,32.95649230769231,Variant
21239 - PINK  POLKADOT CUP,21240 - BLUE POLKADOT CUP,521,0.02065660460504572,0.02117990525504021,0.014349454665638427,32.7983840485479,Variant
22753 - SMALL YELLOW BABUSHKA NOTEBOOK,22757 - LARGE RED BABUSHKA NOTEBOOK,112,0.011127024347251295,0.008482978957805443,0.0030847196210201607,32.68046804680468,Variant
46000M - POLYESTER FILLER PAD 45x45cm,46000P - POLYESTER FILLER PAD 65CMx65CM,13,0.009254158863060483,0.0011843119973559545,0.0003580478131541258,32.66915836101882,Variant
47591A - CAROUSEL CHILDRENS APRON,47591C - BLUE FAIRY CAKE CHILDRENS APRON,10,0.0019279497631376006,0.004379200176269693,0.00027542139473394294,32.62174303683737,Variant
22754 - SMALL RED BABUSHKA NOTEBOOK,22756 - LARGE YELLOW BABUSHKA NOTEBOOK,94,0.013550732620909993,0.005894017847306378,0.0025889611104990638,32.41539396702378,Variant
85032A - ROMANTIC IMAGES GIFT WRAP SET,85032D - YULETIDE IMAGES GIFT WRAP SET,19,0.004434284455216481,0.003663104549961441,0.0005233006499944916,32.21650399290151,Variant
20967 - GREY FLORAL FELTCRAFT SHOULDER BAG,20969 - RED FLORAL FELTCRAFT SHOULDER BAG,161,0.00815247328412471,0.016883331497190703,0.004434284455216481,32.21632644063313,Variant
22754 - SMALL RED BABUSHKA NOTEBOOK,22757 - LARGE RED BABUSHKA NOTEBOOK,134,0.013550732620909993,0.008482978957805443,0.0036906466894348353,32.106377362474916,Variant
20969 - RED FLORAL FELTCRAFT SHOULDER BAG,20970 - PINK FLORAL FELTCRAFT SHOULDER BAG,310,0.016883331497190703,0.01578164591825493,0.008538063236752231,32.04416240330933,Variant
20733 - GOLD MINI TAPE MEASURE,20734 - SILVER MINI TAPE MEASURE,30,0.008042304726231134,0.0032224303183871323,0.0008262641842018288,31.88268352651914,Variant
20675 - BLUE POLKADOT BOWL,20677 - PINK POLKADOT BOWL,460,0.01905916051558885,0.020932025999779662,0.012669384157761376,31.757073319135994,Variant
47504E - ENGLISH ROSE SCISSORS,47504K - ENGLISH ROSE GARDEN SECATEURS,13,0.001322022694722926,0.008565605376225626,0.0003580478131541258,31.618703108252944,Variant
20733 - GOLD MINI TAPE MEASURE,20738 - GREEN MINI TAPE MEASURE,18,0.008042304726231134,0.001955491902610995,0.0004957585105210973,31.52344202199498,Variant
22754 - SMALL RED BABUSHKA NOTEBOOK,22758 - LARGE PURPLE BABUSHKA NOTEBOOK,134,0.013550732620909993,0.008648231794645809,0.0036906466894348353,31.492879705867118,Variant
85014A - BLACK/BLUE POLKADOT UMBRELLA,85014D - PINK/BROWN DOTS RUFFLED UMBRELLA,53,0.018811281260328303,0.0024787925526054866,0.0014597333920898976,31.305091914755163,Variant
85049F - BABY BOOM RIBBONS,85049G - CHOCOLATE BOX RIBBONS,138,0.008648231794645809,0.01404649113143109,0.0038008152473284124,31.288272761333833,Variant
22481 - BLACK TEA TOWEL CLASSIC DESIGN,22482 - BLUE TEA TOWEL CLASSIC DESIGN,40,0.005976644265726562,0.005894017847306378,0.0011016855789357718,31.274387355183258,Variant
84596F - SMALL MARSHMALLOWS PINK BOWL,84596K - JELLY BABIES YELLOW SMALL BOWL,48,0.016525283684036576,0.0025614189710256694,0.001322022694722926,31.232688172043012,Variant
84535A - ENGLISH ROSE NOTEBOOK A6 SIZE,84535B - FAIRY CAKES NOTEBOOK A6 SIZE,18,0.0017626969262972347,0.009006279607799934,0.0004957585105210973,31.228211009174313,Variant
84510A - SET OF 4 ENGLISH ROSE COASTERS,84510C - SET OF 4 POLKADOT COASTERS,41,0.013054974110388895,0.0027817560868128237,0.001129227718409166,31.094706939048333,Variant
84031B - CHARLIE LOLA BLUE HOT WATER BOTTLE,84032A - CHARLIE+LOLA PINK HOT WATER BOTTLE,152,0.007463919797289853,0.01823289633138702,0.004186405199955933,30.76228804584119,Variant
23321 - SMALL WHITE HEART OF WICKER,23322 - LARGE WHITE HEART OF WICKER,298,0.01732400572876501,0.015451140244574198,0.0082075575630715,30.662325112152104,Variant
22755 - SMALL PURPLE BABUSHKA NOTEBOOK,22757 - LARGE RED BABUSHKA NOTEBOOK,129,0.013743527597223752,0.008482978957805443,0.0035529359920678637,30.474793743330817,Variant
84031A - CHARLIE+LOLA RED HOT WATER BOTTLE,84032A - CHARLIE+LOLA PINK HOT WATER BOTTLE,174,0.008648231794645809,0.01823289633138702,0.004792332268370607,30.392325899128295,Variant
22753 - SMALL YELLOW BABUSHKA NOTEBOOK,22758 - LARGE PURPLE BABUSHKA NOTEBOOK,106,0.011127024347251295,0.008648231794645809,0.0029194667841797952,30.338714763196066,Variant
20967 - GREY FLORAL FELTCRAFT SHOULDER BAG,20970 - PINK FLORAL FELTCRAFT SHOULDER BAG,141,0.00815247328412471,0.01578164591825493,0.003883441665748595,30.183882835715295,Variant
84971L - LARGE HEART FLOWERS HOOK,84971S - SMALL HEART FLOWERS HOOK,22,0.001597444089456869,0.012614299878814586,0.0006059270684146745,30.06986899563319,Variant
22068 - BLACK PIRATE TREASURE CHEST,22069 - BROWN  PIRATE TREASURE CHEST,61,0.007601630494656825,0.007353751239396277,0.001680070507877052,30.054659935949626,Variant
84536A - ENGLISH ROSE NOTEBOOK A7 SIZE,84536B - FAIRY CAKES NOTEBOOK A7 SIZE,200,0.016828247218243914,0.010989313649884322,0.0055084278946788585,29.78641366099373,Variant
46000R - POLYESTER FILLER PAD 45x30cm,46000S - POLYESTER FILLER PAD 40x40cm,18,0.0016525283684036575,0.010080423047262312,0.0004957585105210973,29.76065573770492,Variant
85049C - ROMANTIC PINKS RIBBONS,85049G - CHOCOLATE BOX RIBBONS,209,0.013771069736697146,0.01404649113143109,0.005756307149939408,29.75832156862745,Variant
22191 - IVORY DINER WALL CLOCK,22192 - BLUE DINER WALL CLOCK,272,0.01704858433403107,0.014927839594579707,0.007491461936763248,29.436169515168494,Variant
85049B - LUSH GREENS RIBBONS,85049C - ROMANTIC PINKS RIBBONS,137,0.00930924314200727,0.013771069736697146,0.003773273107855018,29.433112426035503,Variant
22755 - SMALL PURPLE BABUSHKA NOTEBOOK,22758 - LARGE PURPLE BABUSHKA NOTEBOOK,126,0.013743527597223752,0.008648231794645809,0.003470309573647681,29.19729905671215,Variant
85199L - LARGE HANGING IVORY & RED WOOD BIRD,85199S - SMALL HANGING IVORY/RED WOOD BIRD,105,0.007491461936763248,0.013385479784069626,0.002891924644706401,28.839415395787945,Variant
20674 - GREEN POLKADOT BOWL,20677 - PINK POLKADOT BOWL,279,0.012752010576181558,0.020932025999779662,0.007684256913077008,28.788030010230763,Variant
85049D - BRIGHT BLUES RIBBONS,85049H - URBAN BLACK RIBBONS,105,0.011016855789357717,0.009199074584113695,0.002891924644706401,28.535479041916165,Variant
84509A - SET OF 4 ENGLISH ROSE PLACEMATS,84509B - SET OF 4 FAIRY CAKE PLACEMATS,62,0.011127024347251295,0.005398259336785282,0.001707612647350446,28.42867245908264,Variant
22192 - BLUE DINER WALL CLOCK,23341 - PINK DINER WALL CLOCK,51,0.014927839594579707,0.0033325988762807094,0.001404649113143109,28.235003507059865,Variant
21123 - SET/10 IVORY POLKADOT PARTY CANDLES,21124 - SET/10 BLUE POLKADOT PARTY CANDLES,121,0.006913077007821968,0.017296463589291617,0.0033325988762807094,27.87111426903849,Variant
22192 - BLUE DINER WALL CLOCK,22193 - RED DINER WALL CLOCK,254,0.014927839594579707,0.016910873636664096,0.006995703426242151,27.71203288580117,Variant
47590A - BLUE HAPPY BIRTHDAY BUNTING,47590B - PINK HAPPY BIRTHDAY BUNTING,448,0.018756196981381514,0.023961661341853034,0.012338878484080643,27.45452765540871,Variant
84510A - SET OF 4 ENGLISH ROSE COASTERS,84510E - SET OF 4 GREEN CAROUSEL COASTERS,10,0.013054974110388895,0.0007711799052550402,0.00027542139473394294,27.356841470765524,Variant
21668 - RED STRIPE CERAMIC DRAWER KNOB,21669 - BLUE STRIPE CERAMIC DRAWER KNOB,497,0.022722265065550293,0.022143880136609013,0.013688443318276964,27.204999246193275,Variant
22668 - PINK BABY BUNTING,22669 - RED BABY BUNTING,189,0.015946898755095296,0.0120634570893467,0.0052054643604715215,27.058982184683085,Variant
85032B - BLOSSOM IMAGES GIFT WRAP SET,85032D - YULETIDE IMAGES GIFT WRAP SET,15,0.004186405199955933,0.003663104549961441,0.0004131320921009144,26.940047487138898,Variant
85014B - RED RETROSPOT UMBRELLA,85014C - BLUE/BROWN DOTS RUFFLED UMBRELLA,48,0.02476038338658147,0.001983034042084389,0.001322022694722926,26.9247311827957,Variant
85014B - RED RETROSPOT UMBRELLA,85014D - PINK/BROWN DOTS RUFFLED UMBRELLA,60,0.02476038338658147,0.0024787925526054866,0.0016525283684036575,26.9247311827957,Variant
84510B - SET OF 4 FAIRY CAKES COASTERS,84510C - SET OF 4 POLKADOT COASTERS,11,0.004048694502588961,0.0027817560868128237,0.0003029635342073372,26.900249208594328,Variant
21670 - BLUE SPOT CERAMIC DRAWER KNOB,21673 - WHITE SPOT BLUE CERAMIC DRAWER KNOB,428,0.021097278836620027,0.02098711027872645,0.011788035694612757,26.623328741870715,Variant
21670 - BLUE SPOT CERAMIC DRAWER KNOB,21671 - RED SPOT CERAMIC DRAWER KNOB,407,0.021097278836620027,0.01999559325768426,0.011209650765671477,26.572434528048106,Variant
84031A - CHARLIE+LOLA RED HOT WATER BOTTLE,84032B - CHARLIE + LOLA RED HOT WATER BOTTLE,137,0.008648231794645809,0.016442657265616393,0.003773273107855018,26.534989170907615,Variant
85129D - BEADED CRYSTAL HEART PINK SMALL,85130D - BEADED CRYSTAL HEART PINK LARGE,13,0.004627079431530241,0.002947008923653189,0.0003580478131541258,26.25745438362261,Variant
